review,total_word_count,count_good,count_average,count_medium,count_worst,sentiment,topic_cluster
Highly recommend staying here whenever you need a wonderful place to stay with great customer service who are always available to help you no matter what this issue is!,30,2,0,0,0,Good,3
No complaints!,3,0,0,0,0,Neutral,0
Great hotel,2,1,0,0,0,Good,0
Would recommend,2,0,0,0,0,Neutral,0
Great!,2,1,0,0,0,Good,0
Good hotel 👍🏻,3,1,0,0,0,Good,0
Good good,2,2,0,0,0,Good,0
Great experience!,3,1,0,0,0,Good,0
As a elite member this is the worst,8,0,0,0,1,Worst,0
"Still a good hotel but customer service, breakfast and others do not meet the standard",16,1,1,0,0,Good,3
I travel 97% of the time and only stay in Marriott and I will not come back,18,0,0,0,0,Neutral,1
I'm in town for 9 weeks and I'm changing hotels tomorrow even before my check out date,19,0,0,0,0,Neutral,0
"For the average travel this is a great hotel, for someone who only stays at Marriott's this is below standards",22,1,0,1,0,Good,0
"Front desk is rude (all of them), breakfast is messy at best and housekeeping keeps throwing away my silverware cups",23,0,0,0,1,Worst,0
"The water taste horrible, coffee pot had mold in it and the fridge is worse",16,0,0,0,1,Worst,0
I have to get up charge my phone,8,0,0,0,0,Neutral,0
No available outlets or charging ports next to the bed,10,0,0,0,0,Neutral,0
The carpet is nasty,4,0,0,0,0,Neutral,0
My feet our black walking from bathroom to bed,9,0,0,0,0,Neutral,0
Rooms next to me were loud even at 2am,9,0,0,0,0,Neutral,0
"Three times I contacted the front desk and I was told they tried, there's nothing they could do about it",22,0,0,0,0,Neutral,0
Again not a Marriott standard,5,0,1,0,0,Average,0
Great experience,2,1,0,0,0,Good,0
Staff was great and friendly,5,2,0,0,0,Good,2
I just wish there was more variety with breakfast,9,0,0,0,0,Neutral,0
Friendly staff,2,1,0,0,0,Good,2
Front Desk agents are awesome!!,7,0,0,0,0,Neutral,0
"Locked doors, weird vibe",5,0,0,0,0,Neutral,0
"The gentleman at the front desk was upset and not welcoming , I always thought you get trained to be welcoming as I worked in hospitality myself , one of the most important factors is not to be rude and the guest comes first , we stayed there as Titanium members and Neil failed to welcome us even slightly after a long day of travel and I genuinely was in so much body pain I was looking forward to a Nice stay , he also asked me to take my CREDIT CARD to the back because their slide didn’t work and we just said no ! We’ve stayed in Marriotts over 80 nights and have never seen that !",123,1,0,0,1,Good,0
"Never were asked to take a copy of our CREDIT CARD , our reservation was for 4 nights , we changed it to 2 nights , I wouldn’t stay here again",33,0,0,0,0,Neutral,0
There are some hygiene issues as well,7,0,0,0,0,Neutral,0
There were death crickets in the room,7,0,0,0,0,Neutral,4
We had a nice 3 night stay,7,1,0,0,0,Good,1
"Quiet, safe with security patrolling the parking lot, friendly crew, good free breakfast and excellent coffee",19,3,0,0,0,Good,0
Nice rooms at reasonable prices,5,1,0,0,0,Good,0
Came to check into the hotel at noon,8,0,0,0,0,Neutral,0
Staff refused to give me a key and said I would have to wait three hours for a room to be available,22,0,0,0,0,Neutral,0
Understand they want to have a cleaning staff to go over rooms before new guests use them,17,0,0,0,0,Neutral,0
Still inexcusable that an entire hotel’s worth of rooms were not clean or that it would take three hours for them to assign a cleaning staff when they had a guest asking to see the room right away,40,1,0,0,1,Good,4
"Apparently they had yet to even assign a room for me to stay in, something that should have been done at the time I booked and paid for the hotel",31,0,0,0,0,Neutral,1
Would like to say we were excited about this Hotel at First but then after arriving the first nite I had to play Mr,24,0,0,0,0,Neutral,0
Plumber,1,0,0,0,0,Neutral,0
requested a plunger from front desk and never got one,10,0,0,0,0,Neutral,0
The next day I took care of it my self after one of the nice housekeepers (lady with blonde hair)gave me a plunger,26,1,0,0,0,Good,0
I dont like being lied to about we will bring you a plunger and then they never show up,19,0,0,0,0,Neutral,0
not good business ETHICS,4,1,0,0,1,Good,0
So I requested Housekeeping the second day and they did everything except sweep the bathroom floor and RE MAKE THE BEDS,21,0,0,0,0,Neutral,0
Dont have a clue how that happened,7,0,0,0,0,Neutral,0
Beds are alot smaller than what they advertise on line,10,0,0,0,0,Neutral,0
I even asked the young lady when I checked in if beds were Queen Beds and she re assured me they were,22,0,0,0,0,Neutral,0
Well they are TWIN NOT QUEEN BEDS,7,0,0,0,0,Neutral,0
Dont let this Hotel Fool you like They Did Me,10,0,0,0,0,Neutral,0
Best of Luck,3,0,0,0,0,Neutral,0
お手頃なホテルで期待していなかった。しかし、Neilさんはじめ、スタッフ方々好印象で、また訪れたいと思った。快適な滞在でした。ありがとうございました！,1,0,0,0,0,Neutral,0
"I am at the front desk, terrible service/maintenance by Marriott",11,0,0,0,1,Worst,3
I asked for the manager but no one is around,10,0,0,0,0,Neutral,0
They only game her name,5,0,0,0,0,Neutral,0
Tenisha Herbert,2,0,0,0,0,Neutral,0
Would love to get a call from her after I check out tomorrow AM,14,0,0,0,0,Neutral,0
"It clean, quite, and comfortable",7,2,0,0,0,Good,4
Staff is friendly and courteous,5,1,0,0,0,Good,2
Could not fix the phone in my room and **** how hard is it to have my name on the tv i was told it was no big deal as they booked it to someone else it makes me feel like im not welcome there not a fan,51,0,0,0,0,Neutral,0
Fairfield Inn — Parmer,4,0,0,0,0,Neutral,0
+the breakfast buffet was pretty good and had gluten-free options,10,1,0,0,0,Good,0
"-the queen beds were actually full-sized double beds, but two people do not fit in them",17,0,0,0,0,Neutral,0
Apparently there were no queen beds in the hotel,9,0,0,0,0,Neutral,0
My sister & brother-in-law couldn’t fit in one bed together,12,0,0,0,0,Neutral,0
-the couch beds were a twin-size,6,0,0,0,0,Neutral,0
There were no extra pillows except what we pulled off the main beds,13,0,0,0,0,Neutral,0
-even the parking spots were shrunk,6,0,0,0,0,Neutral,0
"We couldn’t fit into a parking spot in the back row—they were like 25%+ narrower than the other parking spots, which were all taken",31,0,0,0,0,Neutral,0
"-I requested a crib when I reserved the rooms, but no crib nor play pen was available",18,0,0,0,0,Neutral,0
I booked my room several weeks prior,7,0,0,0,0,Neutral,0
"-Because we couldn’t fit in the beds, we crammed into the rooms and had to sleep on couch cushions & blankets on the floor, which the hotel was barely able to provide",36,0,0,0,0,Neutral,0
-the elevator lights were either completely out or on permanently,10,0,0,0,0,Neutral,0
We kept pushing to go down and would be sent up or pushed up and would be sent down,19,0,0,0,0,Neutral,0
-There were no towels at the pool,7,0,0,0,0,Neutral,0
"When I let the front desk person know, he went to the back while I stood there for five minutes waiting for him",24,0,0,0,0,Neutral,0
we went back to the pool thinking he was maybe going to bring them by,15,0,0,0,0,Neutral,0
We waited and waited with no towels,7,0,0,0,0,Neutral,0
"I texted the front desk and they said I had to pick them up at the desk, which we’d just been at, waiting for him",29,0,0,0,0,Neutral,0
-The front desk person was extremely unhappy to have a job the entire time,14,0,0,0,0,Neutral,0
"Every time I showed up at the front desk, he acted like we were interrupting his favorite TV show or something as he reluctantly came from the back room",30,0,0,0,0,Neutral,0
"I felt bad bugging him so much, but we had so many issues that only he could assist with",20,0,0,0,1,Worst,0
There really wasn’t anyone else to ask to help,11,0,0,0,0,Neutral,0
"If he had been apologetic or just generally in a nicer mood, maybe me having to go through all the inconveniences wouldn’t have felt so frustrating",29,0,0,0,0,Neutral,0
1 1/3 stars,3,0,0,0,0,Neutral,0
Rooms clean but small,4,1,0,0,0,Good,4
Shower/bathroom clean and nice size,5,2,0,0,0,Good,4
Lobby area could have  been a little cleaner (small bits and pieces of trash on the floor here and there),22,0,0,0,0,Neutral,0
"Overall,  clean, staff pleasent",6,1,0,0,0,Good,4
"Fairfield Inn 12536 North IH35 - 12536 North IH35 - Fairfield Inn, TX",14,0,0,0,0,Neutral,0
Somehow my my debit card was charge 10 times,9,0,0,0,0,Neutral,0
I complained to properly management Dianny Garcia and she couldn't help me resolve,14,0,0,0,0,Neutral,0
Now I have to dispute all the multiple charges,9,0,0,0,0,Neutral,0
A 2day stay of 203,5,0,0,0,0,Neutral,1
00  turned into a 2day 580,6,0,0,0,0,Neutral,0
"Good location, clean rooms with affordable pricing",8,2,0,0,0,Good,4
Excelent suites AND services,4,0,0,0,0,Neutral,0
Male Front desk staff at check in had mediocre customer service,11,0,0,1,0,Medium,3
Checked in 7/13/24 evening time,5,0,0,0,0,Neutral,0
Guy at checkin seemed annoyed like he didn’t want to be at work,15,0,0,0,0,Neutral,0
Asked him for towels and to charge an OJ to my room,12,0,0,0,0,Neutral,0
Staff doesn’t stand and stay at front desk had to stand there and wait for someone to show up to help me,24,0,0,0,0,Neutral,0
Hard to get someone on the phone when I dialed 0 to ask a question,15,0,0,0,0,Neutral,0
Room was stuffy Oder,4,0,0,0,0,Neutral,4
Shower curtain look like it shrunk and it didn’t cover the whole tub,15,0,0,0,0,Neutral,0
No pool towels,3,0,0,0,0,Neutral,0
I asked the housekeeper on our 4th floor for a towel in the morning she told me no I couldn’t have a towel,25,0,0,0,0,Neutral,0
I use to work for Marriott International for 5 years & I never offered such terrible service to any of my customers: this place should be ashamed of itself,30,0,0,0,1,Worst,3
Zero stars,2,0,0,0,0,Neutral,0
Hotel bom,2,0,0,0,0,Neutral,0
"Bem localizado em uma região com vários fast-foods, lojas e supermercados",12,0,0,0,0,Neutral,0
Quarto e banheiros grandes,4,0,0,0,0,Neutral,0
"Bom café-da-manhã, mas muito cheio e a área de tomar é pequena, fica apertada com pessoas em pé",20,0,0,0,0,Neutral,0
Academia ok,2,0,0,0,0,Neutral,0
Piscina coberta sempre movimentada,4,0,0,0,0,Neutral,0
Ponto negativo foi que não há arrumação todos os dias e não trocam as toalhas do quarto,17,0,0,0,0,Neutral,0
Tem que pedir na recepção,5,0,0,0,0,Neutral,0
"Staff was some of the friendliest I've dealt with, anywhere",12,0,0,0,0,Neutral,2
But our room was pretty dirty,6,0,0,0,1,Worst,0
"We found plastic cups next to the bed, used wash cloth in the bathroom",15,0,0,0,0,Neutral,0
The tv remotes didn't work,6,0,0,0,0,Neutral,0
The actual room and hotel were far below the standard I typically experience at a Marriott,16,0,1,0,0,Average,0
The location was awesome though,5,0,0,0,0,Neutral,0
"Good hotel with basic amenities, but it fulfills the need of sleep, breakfast & pool 😊",18,1,1,0,0,Good,0
My vehicle window was taken out in the back and my shoes and personal items stolen,16,0,0,0,0,Neutral,0
DO NOT COME HERE! THE CAMERAS DO NOT WORK THEY ARE LYING TO GET YOUR MONEY! THE ROOM WAS DISGUSTING,22,0,0,0,0,Neutral,0
WE WERE GIVEN DIRTY TOWELS AND BEDDING,7,0,0,0,1,Worst,0
FOR THE MONEY WE SPENT IT WAS RIDICULOUS TO HAVE TO PAY MORE FOR A BREAK IN OF MY VEHICLE AND A SORRY ROOM!,25,0,0,0,0,Neutral,0
Cool place to relax,4,0,0,0,0,Neutral,0
Rooms are very dirty,4,0,0,0,1,Worst,0
I don’t think they clean the beds,9,1,0,0,0,Good,4
Horrible experience,2,0,0,0,1,Worst,0
"Disappointed! Disgusting rooms, very dirty, cockroaches are everywhere",11,0,0,1,1,Medium,0
The worst experiences ever!,5,0,0,0,1,Worst,0
It was wonderful experience in this hotel,7,1,0,0,0,Good,0
Variety of breakfast options to choose from and off course it’s free,14,0,0,0,0,Neutral,0
I travel often with my family and I must agree this is family friendly too,15,1,0,0,0,Good,0
I will definitely choose this hotel again,7,0,0,0,0,Neutral,0
biggest problem with our stay was cleanliness of our room,10,0,0,0,0,Neutral,1
"there were many roaches throughout the whole room, the microwave/fridge area and the bathroom specifically was riddled with the tiny home roaches",23,0,0,0,0,Neutral,0
"absolutely disgusting, was scared to leave any food out",10,0,0,0,0,Neutral,0
even had roaches all over our bags and items in the middle of the night,15,0,0,0,0,Neutral,0
"considering this is a marriott hotel, we’d expect much better service",14,0,0,0,0,Neutral,3
i do not blame housekeeping at all as i’m sure they do the best they can with limited time,21,0,0,0,0,Neutral,0
"another downfall was the “continental” breakfast, that only included: bread, eggs, sausages, & cereal",21,0,0,0,0,Neutral,0
"all in a very small space with very limited seating, for a hotel with 5 floors you’d expect more options and more dining space",27,0,0,0,0,Neutral,0
Amazing Hotel,2,1,0,0,0,Good,0
MGMT,1,0,0,0,0,Neutral,0
Our go to place! We’ve incidentally stayed here the last three times we’ve been in Austin and it’s been great every time,29,1,0,0,0,Good,0
It's a fine hotel,5,0,1,0,0,Average,0
Close to 35,3,0,0,0,0,Neutral,0
So lots of car noise,5,0,0,0,0,Neutral,0
Expect to be woken up my emergency vehicle sirens going down the road,13,0,0,0,0,Neutral,0
Worst experience I’ve ever had with any Hotel,10,0,0,0,1,Worst,0
"Upon arriving at the property they had a pile of trash by the Lobby entrance, the guy at the counter was dressed like he had just came back from playing basketball and did not look professional at all",39,0,0,0,0,Neutral,0
He asked for my physical ID which unfortunately I wasn’t able to provide because I forgot my wallet at home (Louisiana) 6 plus hours away,29,0,0,0,0,Neutral,0
I showed him my LA Wallet and basically once I said I didn’t have a physical ID he was done and basically dismissed me,26,0,0,0,0,Neutral,0
I was on my own,5,0,0,0,0,Neutral,0
The room was a bit small but nice,8,1,0,0,0,Good,0
"I had a really nice stay here! Although not immaculate, the rooms were cozy and quiet, the front desk staff was very very nice, and they provided an amazing breakfast",34,3,0,0,0,Good,0
Even oat milk for the coffee!! And the coffee was strong and delicious,15,0,0,0,0,Neutral,0
"Easy check in, room was clean , towels weren't yellow,actually white thankfully",16,1,0,0,0,Good,0
The air conditioner  in the room was the issue,9,0,0,0,0,Neutral,0
It was the loudest I've ever heard,8,0,0,0,0,Neutral,0
It made noise all night long like it was dying,10,0,0,0,0,Neutral,0
Un buen lugar para descansar,5,0,0,0,0,Neutral,0
“Worst hotel experience we have ever encountered,8,0,0,0,1,Worst,0
The front staff first gave my wife and I a dirty room,12,0,0,0,1,Worst,0
The second room they gave to us the tv didn’t work,13,0,0,0,0,Neutral,0
It took 40 minutes for the maintenance man to come and fix it,13,0,0,0,0,Neutral,0
He refused to leave our room after asking several times over a 10 minute period,15,0,0,0,0,Neutral,0
I felt that was highly inappropriate,6,0,0,0,0,Neutral,0
When a woman asks you to leave her room you leave,11,0,0,0,0,Neutral,0
Period,1,0,0,0,0,Neutral,0
We ended up going the stay without a tv,9,0,0,0,0,Neutral,1
The following morning someone opened the door to our room without knocking to announce themselves,15,0,0,0,0,Neutral,0
"When I went to checkout and let the assistant manager know the issues we had experienced, instead of showing empathy and understanding she became irate and disrespectful",28,0,0,0,0,Neutral,0
She pointed her finger in my wife’s face and accused her of yelling at her maintenance man,19,0,0,0,0,Neutral,0
When I tried to explain my wife needed to shower and he would not leave she would not let me finish my sentence,23,0,0,0,0,Neutral,0
"Instead, she kept speaking over the customer (me) in a very uneducated way",16,0,0,0,0,Neutral,0
I will never stay at a Marriott again after what my wife and I experienced at this hotel,18,0,0,0,0,Neutral,1
Do not stay there,4,0,0,0,0,Neutral,1
The rooms are dirty,4,0,0,0,1,Worst,0
The electronics to do work,5,0,0,0,0,Neutral,0
The staff come into your room with out knocking,9,0,0,0,0,Neutral,2
The assistant manager needs some hospitality training absolutely,8,0,0,0,0,Neutral,0
Worst,1,0,0,0,1,Worst,0
Experience,1,0,0,0,0,Neutral,0
"The worst hotel management staff and front desk personnel, especially Vonkay",12,0,0,0,1,Worst,0
Upon arriving I experienced the longest check in time in my lifetime,12,0,0,0,0,Neutral,0
Once I got to the front desk to check in,10,0,0,0,0,Neutral,0
Neil the front desk person said he could not find my Priceline booking,13,0,0,0,0,Neutral,0
He called someone to get my booking info from,9,0,0,0,0,Neutral,0
"And since the person hung up on him, he started checking other people in",15,0,0,0,0,Neutral,0
Mind you he still had my ID and debit card,10,0,0,0,0,Neutral,0
I said to him “why are you checking people in? I was here before them so why should I have to wait? It doesn’t make any sense,32,0,0,0,0,Neutral,0
” Neil said that he was done checking that next person in,12,0,0,0,0,Neutral,0
Now if I weren’t black I’m sure he wouldn’t have checked me in before the line of white people,25,0,0,0,0,Neutral,0
I was pissed,3,0,0,0,0,Neutral,0
He checked me in after assisting two other people,9,0,0,0,0,Neutral,0
I kept having to say something to him,8,0,0,0,0,Neutral,0
His actions were very disrespectful,5,0,0,0,0,Neutral,0
He tried to strike up conversation and all to lighten the mood,12,0,0,0,0,Neutral,0
But nothing will cover what he did and how he treated me like I wasn’t a priority in front of other people,24,0,0,0,0,Neutral,0
I wouldn’t recommend this hotel to anyone I know,11,0,0,0,0,Neutral,0
At this point I need the corporate office number so that I can voice this concern,16,0,0,0,0,Neutral,0
It’s an expensive hotel on top of that so I definitely wouldn’t have expected that type of treatment nor service from a hotel as such,29,0,0,0,1,Worst,0
It took an hour for me to check in,9,0,0,0,0,Neutral,0
The only good thing was the room,7,1,0,0,0,Good,0
But I would never come back here as a person of color,12,0,0,0,0,Neutral,0
Neil needs to either receive extended training or he needs to be terminated,13,0,0,0,0,Neutral,0
There’s no way whomever thought Neil could work at the front desk ALONE,15,0,0,0,0,Neutral,0
Don’t waste your time nor money here,9,0,0,0,0,Neutral,0
Go somewhere where you’ll be respected and treated as a priority,13,0,0,0,0,Neutral,0
The staff are either untrained or do not wish to fulfill bookings,12,0,0,0,0,Neutral,2
I waited 30 minutes for him to tell me I could pay double what I already paid for the same reservation,21,0,0,0,0,Neutral,0
It seems the only way to stay here is to book directly which is significantly more expensive,17,0,0,0,1,Worst,1
There are other options in every direction that are cheaper and more competent,13,0,0,0,0,Neutral,0
Great room nice hotel friendly staff,6,3,0,0,0,Good,2
Very helpful at front desk,5,1,0,0,0,Good,0
Great place!,3,1,0,0,0,Good,0
"To echo what many other reviewers have previously stated, this hotel and more specifically its management staff have trouble being honest & fulfilling legitimate bookings",26,0,0,0,0,Neutral,0
"I arrived on Sunday to check in for a 6 night stay and was told by the front desk staff that, because I was traveling on the Explore form (friends & family rate), the maximum I could stay was 2 nights and they had shortened my reservation",51,0,0,0,0,Neutral,1
No call,2,0,0,0,0,Neutral,0
No text,2,0,0,0,0,Neutral,0
No email,2,0,0,0,0,Neutral,0
Requests for a manager or anyone in management to call to discuss this ridiculous “policy” were promptly ignored,20,0,0,0,0,Neutral,0
Lots of hotel options in Austin and this should be at the absolute bottom,14,0,0,0,0,Neutral,0
Poorly managed,2,0,0,0,0,Neutral,0
They overbooked the hotel and cancelled my room with no notification,11,0,0,0,0,Neutral,0
Will never book here again,5,0,0,0,0,Neutral,0
Road noise drowned out by noisy AC,7,0,0,0,0,Neutral,0
Could not recommend this hotel enough,6,0,0,0,0,Neutral,0
Very friendly staff and the room was very clean and had a very comfortable vibe to it,17,3,0,0,0,Good,4
This hotel just feels causal with the way the room is designed and painted and that made me feel very welcomed,21,0,0,0,0,Neutral,0
Very safe location too and they have a security person in the parking lot at night,16,0,0,0,0,Neutral,0
Near a lot of amenities and not that far from downtown and The Domain,14,0,0,0,0,Neutral,0
"I made a reservation for the US Grand Prix at an excellent rate, which was advertised on their website",20,1,0,0,0,Good,0
"About four months after I made this reservation the hotel cancelled it without warning claiming a ""system error""",20,0,0,0,0,Neutral,0
Of course this was too late for me to get a reasonable reservations near the event as they are sold out in the Austin area,25,0,0,0,0,Neutral,0
Obviously the hotel realized I got a great rate and needed to cancel it to get a higher paying customer,20,1,0,0,0,Good,0
I am also the highest level of Bonvoy member,9,0,0,0,0,Neutral,0
"I wasn't given the opportunity to get the room at this location at a different rate, simply cancelled via email",22,0,0,0,0,Neutral,0
"Also, the manager refuses to return my calls",9,0,0,0,0,Neutral,0
Horrible management! If you have an important event and need a guaranteed room I'd avoid this Marriott property,20,0,0,0,1,Worst,0
"Es un lugar tranquilo, relajante y el servicio es bueno",11,0,0,0,0,Neutral,0
"It is a quiet, relaxing place and the service is good",12,1,0,0,0,Good,3
As a railroad welder I move around a lot and use  corporate lodging and this is the first hotel in 2 years that made checking in and extending a room difficult,31,0,0,0,0,Neutral,0
"Front desk staff could be a little friendlier but all in all not a bad place, access to stores, restaurants, etc right out the door",28,0,0,0,1,Worst,0
"Está bueno el hotel pero los bonvoy aquí te tratan igual que cualquiera, están con más hoteles alado de SpringHills y residence",23,0,0,0,0,Neutral,0
Si vienes de pasada dale pero siento que hay mejores opciones,11,0,0,0,0,Neutral,0
"Thought I was getting a suite at a much lower price,  but it ended up being a regular room",20,0,0,0,0,Neutral,0
"The room was nice,  but for $20 more at a nearby establishment, I would have gone with the suite instead",23,1,0,0,0,Good,0
This hotel does not support the Marriott Bonvoy key on your phone option,13,0,0,0,0,Neutral,0
"Breakfast was OK, but there was only one waffle maker, so unless you had 20 minutes to wait around for it to be available, waffles were not really an option",33,0,0,0,0,Neutral,0
Great hotel and location,4,1,0,0,0,Good,0
"surroundings are safe and also there is a patrol car on the lookout , the gym is good and open 24*7 as well",25,1,0,0,0,Good,0
breakfast was decent,3,0,1,0,0,Average,0
Traveled to Austin for our daughters' basketball tournament and really enjoyed our stay here,15,0,0,0,0,Neutral,1
"Great hotel, a convenient location for food and shopping",10,1,0,0,0,Good,0
I've stayed here about 4 or so times,9,0,0,0,0,Neutral,0
This is the last time,5,0,0,0,0,Neutral,0
The rooms are not kept well,6,0,0,0,0,Neutral,0
Beds don't really smell clean,6,1,0,0,0,Good,4
"Often things are not replenished, like the tissues",9,0,0,0,0,Neutral,0
This morning when I hopped into the shower the body wash bottle was completely empty,15,0,0,0,0,Neutral,0
"Although the location is ideal for my purposes, it's not a safe location",15,0,0,0,0,Neutral,0
They allow people to loiter,5,0,0,0,0,Neutral,0
One time I was waiting to check in a person from the streets who was not a guest kept coming in to grab handfuls of candy from the jar at the counter,32,0,0,0,0,Neutral,0
People sit in cars in the parking lot,8,0,0,0,0,Neutral,0
"Last night I parked near a security car, which I think they have mostly for decoration",17,0,0,0,0,Neutral,0
I saw a guy sitting in a car in front of me while I was getting my bags from my vehicle,21,0,0,0,0,Neutral,0
"This is not the first time I've noticed someone sitting in their vehicle while I unload my bags at this hotel, but this time I had a very strong, uneasy feeling and the thought that my vehicle would be broken into popped in my head",48,0,0,0,1,Worst,0
"I wish I had listened to my intuition and gone to another hotel, because sure enough, when I went out to my vehicle this morning, the driver side window was smashed and all my belongings had been rifled through and thrown about",45,0,0,0,0,Neutral,0
It's not a big parking lot,7,0,0,0,0,Neutral,0
"I don't know what hours the ""security"" patrol",11,0,0,0,0,Neutral,0
"Whatever it is, it's not enough",8,0,0,0,0,Neutral,0
Don't stay here,4,0,0,0,0,Neutral,1
We gathered for a business meeting in one of the conference rooms,12,0,0,0,0,Neutral,0
"Location was key, and accessibility was easy to get to",11,0,0,0,0,Neutral,0
"It is located in the North Austin area, which is ideal for our needs",15,0,0,0,0,Neutral,0
Thin walls,2,0,0,0,0,Neutral,0
I liked this hotel,4,0,0,0,0,Neutral,0
"The staff was nice, the design was typical of a Marriott hotel, the breakfast was good",18,2,0,0,0,Good,0
There are 2 other hotels nearby,6,0,0,0,0,Neutral,0
It's located well,4,0,0,0,0,Neutral,0
What I needed was 15-20 minutes away max,8,0,0,0,0,Neutral,0
Nice pond nearby,3,1,0,0,0,Good,0
Plenty of parking,3,0,0,0,0,Neutral,0
Please AVOID  this hotel if possible! You will defiantly get what you paid for,15,0,0,0,0,Neutral,0
Upon arrival to my room I was checking in and the customer in front of me had a complaint,19,0,0,0,0,Neutral,0
He told the front desk employee that he found 2 water bugs in his bed and wanted to get it changed,21,0,0,0,0,Neutral,0
She told him there was nothing she could do and that all the rooms were full,16,0,0,0,0,Neutral,0
She had an attitude about the situation and left it at that,12,0,0,0,0,Neutral,0
"It was time for me to check in and it went smoothly, but upon entering my room that's where the problem occurred",24,0,0,0,0,Neutral,0
"It smelled funny, it felt damp, air barely worked etc",12,0,0,0,0,Neutral,0
I walk around and go into the bathroom and it's very disgusting,13,0,0,0,0,Neutral,0
(See pictures attached),5,0,0,0,0,Neutral,0
"It was mold in the shower, it looked like the shower had just been used  before I arrived there, There was a dirty, used face towel",29,0,0,0,1,Worst,0
"There was red hair on the walls, mind you I'm bald so couldn't have been my hair",20,0,0,0,0,Neutral,0
"It smelled horrible, It was disgusting",7,0,0,0,1,Worst,0
No way I wanted to take a shower or even sleep there,12,0,0,0,0,Neutral,0
I notified the front desk and they told me there is nothing they could do because they were full,19,0,0,0,0,Neutral,0
I didn't feel comfortable staying there for the night,10,1,0,0,0,Good,0
I called a family member who stayed close and asked if I could just stay they night to take a shower and get a decent night sleep,27,0,1,0,0,Average,0
I called Marriott customer service opened a customer complaint case that night,12,0,0,0,0,Neutral,3
"I left and came back to check out the hotel next morning,  I was asked by the front desk employee why I opened a case and how can it be fixed",32,0,0,0,0,Neutral,0
When I asked to speak to the manager they were unavailable and was told they would be calling me the next day,22,0,0,0,0,Neutral,0
It has been 10 days,5,0,0,0,0,Neutral,0
"I have emailed the GM, and assistant GM, 2x called 2x, and I still have not gotten a response from anyone",24,0,0,0,0,Neutral,0
"So, maybe they will see this post and reach out because I am not letting this go",18,0,0,0,0,Neutral,0
I have been a Marriott member for years and never had a complaint and this has by far been the worse stay! I should've known with it being a 2 star hotel,34,0,0,0,0,Neutral,0
Never again,2,0,0,0,0,Neutral,0
Great hotel for the price,5,1,0,0,0,Good,0
A famous Tejano band was also staying here and shared my opinion of this property,15,0,0,0,0,Neutral,0
"Everything was good woth the room but most of the amenities like the pool was closed, that should be on the reservation when you book",26,1,0,0,0,Good,0
"The service was meh, you walk in to people who definitely do not want to be there",18,0,0,0,0,Neutral,3
For business travel it was great,6,1,0,0,0,Good,0
"DONT STAY HERE!! Me and my husband had to go out to Austin because he’s had to take his Plumber examination, we checked in Sep",30,0,0,0,0,Neutral,1
22 and checked out Sep,5,0,0,0,0,Neutral,0
"We got a discounted rate for $105 and when I arrived check in was smooth, but the next morning management comes in saying I need to check out",30,0,0,0,0,Neutral,0
After I explained to her we had the room for two nights she apologized,14,0,0,0,0,Neutral,0
But I was upset so after my husband’s exam I told him let’s go,18,0,0,0,0,Neutral,0
Then I go to check out and we drove by to Houston,12,0,0,0,0,Neutral,0
"The next day I got charged $52, $232, $76",14,0,0,0,0,Neutral,0
I’m blowing this hotel up and each manager I spoke with gave me the run around,18,0,0,0,0,Neutral,0
They told me they couldn’t find my reservation and they couldn’t dispute the charge,18,0,0,0,0,Neutral,0
So I took it upon myself to cancel the card on file and dispute it with the bank,18,0,0,0,0,Neutral,0
Problem solved up until today! It’s been a month and a week and my account got charged $127! I’m calling the hotel and NO RESPONSE!! This is the worst hotel experience I’ve had!! Someone needs to change management because there’s no need for them to run my bank information a month later!! Someone is definitely stealing from people that choose to stay at your hotel!,83,0,0,0,1,Worst,0
Hotel was good enough for a short stay,8,1,0,0,0,Good,1
No cooking space or electric stoves,6,0,0,0,0,Neutral,0
Only microwave and fridge available in room which would be great for much longer stays,15,1,0,0,0,Good,0
Breakfast is same everyday no changes which is pretty boring,10,0,1,0,0,Average,0
apart from that everything else in this place is awesome,10,0,0,0,0,Neutral,0
The heated pool and the clean gym is notably awesome,10,1,0,0,0,Good,4
housing keeping is not great,5,1,0,0,0,Good,0
They only re arrange the rooms and barely vaccum or change sheets frequently,13,0,0,0,0,Neutral,0
"The AC fan always kept running, which caused an annoying noise",12,0,0,0,0,Neutral,0
System was down so we were told we cannot do a late check out,15,0,0,0,0,Neutral,0
The breakfast didn’t have wheat bread of any kind and the buffet was smaller compared to similar grade hotels,21,0,0,0,0,Neutral,0
Good hotel,2,1,0,0,0,Good,0
"The bed was comfortable, the shower was good, and the AC worked well so I would stay again because that is what you want",26,2,0,0,0,Good,1
The furniture is a little scratched up and dated and the AC was loud  but for it's age this is a good place to be,26,1,0,0,0,Good,0
I had a great stay,5,1,0,0,0,Good,1
Tyler at the front desk was great help and was super friendly,12,2,0,0,0,Good,2
I travel for my job and stayed in many hotels,10,0,0,0,0,Neutral,0
I think he was the best front desk  guy,9,0,0,0,0,Neutral,0
"I had a great experience at Fairfield Inn, Tyler",10,1,0,0,0,Good,0
"The check-in process was very pleasant, and the staff was friendly and accommodating",14,2,0,0,0,Good,2
They made me feel welcome from the moment I arrived,10,0,0,0,0,Neutral,0
