review,total_word_count,count_good,count_average,count_medium,count_worst,sentiment,predicted_sentiment
the location overall is decent but it’s so incredibly windy so close to the water that it’s difficult to comfortably enter and leave the hotel,29,0,1,0.0,0,Average,Average
the hotel staff are fine but they don’t seem knowledgeable about the hotel itself,16,0,1,0.0,0,Average,Average
there was a sign promoting happy hour so when i asked the front desk what that meant was it for food just drinks was it every day she admitted she had no idea just that it was available from pm,46,0,0,0.0,0,Good,Worst
the ac unit in the room is also so loud that it’s difficult to sleep,17,0,0,0.0,0,Worst,Worst
it’s rumbling and something sounds loose in the unit so it’s about am right now and we’re struggling to sleep,26,0,0,0.0,0,Worst,Average
overall i do not recommend this hotel,8,1,0,0.0,1,Good,Good
ich gebe nur sterne für die lage die u bahn ist direkt um die ecke und man kommt überall hin von dort aus,24,0,0,0.0,0,Worst,Worst
der service ist leider grotten schlecht tage wurde unser zimmer nicht gereinigt kein toiletten papier nachgefüllt,19,0,0,0.0,0,Average,Average
als ich dies dann am,6,0,0,0.0,0,Average,Average
tag der rezeption meldete wurden mir rollen toiletten papier in die hand gedrückt das ist wahrscheinlich nett gemeint aber eigentlich für ein hilton eine unverschämtheit wenn man auf bedenkt dass ma hier für vieles bezahlt was man nicht bekommt oder erst einfordern muss,49,0,0,0.0,0,Worst,Worst
wenn man kommt oder geht wird einem kein hallo und kein tschüss gesagt da die mitarbeiter immer intensiv mit quatschen beschäftigt sind,23,0,0,0.0,0,Worst,Worst
die zimmer sind in den gängigen bereichen ok sauber in den ecken allerdings so garnicht,16,0,1,0.0,0,Average,Average
in allen ecken liegt dreck und staub genauso wie auf der bettkante hinter der toilette unter dem waschbecken usw,22,0,0,0.0,0,Average,Average
wer nur ein zimmer zum schlafen sucht ist hier richtig wer hilton qualität erwartet ist hier sehr falsch,19,0,0,0.0,0,Average,Average
direkt an der staten island ferry direkt in sichtbereich auf der anderen straßenseite steht ein guter waffel und frühstücks wagen allerdings ist da abends oft party und das ist natürlich nervig laut,34,0,0,0.0,0,Good,Good
da kann das hotel nichts für aber als gast ist es leider doch störend,14,0,0,0.0,0,Average,Average
ich war einmal hier und werde generell die hilton kette ab sofort meiden,13,0,0,0.0,0,Worst,Worst
positive location and clean negative,9,1,0,0.0,0,Good,Good
konum olarak güzel bir yerde,5,0,0,0.0,0,Average,Average
çoğu metro hattına yakın ve staten island feribotu tam karşınızdan kalkıyor,11,0,0,0.0,0,Average,Average
odaları temiz ve ny için ideal büyüklükte,7,0,0,0.0,0,Good,Average
kişi çok rahat konakladık,5,0,0,0.0,0,Average,Average
personel yardımsever ve sıcakkanlı,4,0,0,0.0,0,Average,Average
fiyat fayda dengesi açısından tavsiye edeceğim bir otel,8,0,0,0.0,0,Average,Average
really lovely stay and a great location,7,2,0,0.0,0,Good,Good
the team assisted me wonderfully with a left item,9,0,0,0.0,0,Good,Average
will return,2,0,0,0.0,0,Average,Average
positive negative,0,0,0,0.0,0,Neutral,Neutral
excelente servicio muy amable el personal siempre atentos contestando todas las dudas martín heidi zamora martín nos guió en todas nuestras dudas les doy un,26,0,0,0.0,0,Average,Average
my daughter and i had the most wonderful stay here,10,2,0,0.0,0,Good,Good
it was our first time in nyc,7,0,0,0.0,0,Average,Average
the staff was so kind and accommodating especially when our departing flight got canceled and we had to leave our luggage in the lobby for a bit,27,2,0,0.0,0,Good,Good
the location was great especially if you’re staying with kids can’t wait to go back,20,1,0,0.0,0,Good,Good
unacceptable,1,0,0,0.0,0,Worst,Worst
found bug on my bed and cleanliness is my least expectations,11,0,0,0.0,1,Worst,Worst
there was ice machine in front of our room,9,0,0,0.0,0,Average,Average
it was pretty disturbing,4,0,0,0.0,0,Average,Average
we could not sleep neither rest,6,0,0,0.0,1,Worst,Worst
plz dont take rooms near ice machine,7,0,0,0.0,0,Good,Average
buen hotel limpio con buen espacio recepción súper amables nos atendió martín y nos dio recomendaciones,20,0,0,0.0,0,Average,Average
esta muy cerca de la línea roja y lejos del ruido del centro,13,0,0,0.0,0,Average,Average
recomendable,1,0,0,0.0,0,Average,Average
martín nos atendió increíble nos ayudaron estuvo limpio y súper eficientes lo recomiendo y está súper cerca del metro,0,0,0,0.0,0,Neutral,Neutral
the location is perfect near to subways and restaurents,10,1,0,0.0,0,Good,Good
i enjoyed my stay,5,1,0,0.0,0,Good,Good
it is so sad to have to write this review hours after check in,16,0,0,0.0,0,Worst,Worst
my husband and i were so excited to book this hilton as it’s the only brand we trust,20,0,0,0.0,0,Good,Average
the location is currently having work done on street so it doesn’t look so great but aside from that the hotel is okay,26,1,1,0.0,0,Good,Good
our check in was quick and our room was smaller than expected but still acceptable,18,1,1,0.0,0,Good,Good
hubby and i enjoyed some sightseeing at world trade center and an amazing dinner at fraunces tavern then headed to room,22,2,0,0.0,0,Good,Good
at am an alarm started to go off since we were very much asleep it was confusing but it went off at least more times i called front desk and no answer so we decided to vacate room via stairwell as did many of the guests,50,0,0,0.0,0,Worst,Worst
the lobby was packed with people there was a maintenance person checking the alarm panel and no one at front desk,22,0,0,0.0,0,Worst,Worst
eventually the fire department came back as they had stopped by prior they went in briefly and stated “everything was fine” yet we went back to room and sure enough the alarm went off again,38,0,1,0.0,0,Average,Average
at am we decided to pack our bags and leave fortunately we live locally and felt that our safety was more important than trying to stay there this entire time on our way out there was no one at front desk,44,0,0,0.0,0,Good,Worst
we are heading home on train and look forward to sleeping at home,13,0,0,0.0,0,Average,Average
i will reach out to hilton directly but i urge you to truly understand that the loud noise that came from room is an alarm perhaps the hotel can create a small written sign or have a voiceover to alert guests being on the th floor of a building with an alarm going off at am is absolutely terrifying also having staff at front desk at all times should be mandatory,76,0,0,0.0,1,Worst,Worst
do better 👎🏻,0,0,0,0.0,0,Neutral,Neutral
update i emailed corporate and got a full refund,10,0,0,0.0,0,Average,Average
i also emailed fdny the safety of future guests is important to me as this whole building is a fire hazard the fdny didn’t answer me i hope that hilton addresses this and no one is ever harmed there due to their oversight,49,0,0,0.0,0,Worst,Worst
stay safe 🧯,0,0,0,0.0,0,Neutral,Neutral
i stayed there for nights the water system was not functioning properly water was inconsistent hot and cold couldn’t take a shower,28,0,0,0.0,0,Average,Average
they told me would give me credit for never got it customer service was terrible,19,0,0,0.0,1,Worst,Worst
estuvimos noches y la experiencia fue muy buena,9,0,0,0.0,0,Average,Average
aunque el hotel estaba lleno no tuvimos problemas con los elevadores y bien a vinos el área concurrida,18,0,0,0.0,0,Worst,Worst
la primera noche hubo una gran nevada y tuvimos problemas con el agua caliente de nuestra habitación,17,0,0,0.0,0,Average,Average
al día siguiente nos cambiaron de cuarto y nos dieron un rembolso,12,0,0,0.0,0,Average,Average
el lugar está accesible a subway cafeterías y tiendas de conveniencia,12,0,0,0.0,0,Average,Average
lo recomendaría y visitaremos nuevamente,5,0,0,0.0,0,Average,Average
the hotel alright,3,0,0,0.0,0,Good,Average
pro,2,0,0,0.0,0,Average,Average
name,16,0,0,0.0,0,Good,Average
name,6,2,0,0.0,0,Good,Good
name,11,2,0,0.0,0,Good,Good
cons,2,0,0,0.0,0,Average,Average
name,4,1,0,0.0,1,Good,Good
name,44,1,0,0.0,0,Good,Good
name,7,0,0,0.0,0,Average,Average
location was awesome,3,1,0,0.0,0,Good,Good
easy to get to times square chinatown little italy statue of liberty the only downside was we kept hearing what sounded like bar fights since there is a bar right behind hotel,36,0,0,0.0,0,Good,Good
also the front desk receptionist during the day hours super helpful even helped me to navigate subway,18,1,0,0.0,0,Good,Good
the night time lady i believe by the name of alecia was super rude,14,0,0,0.0,1,Worst,Worst
i checked in super late she was not at the desk she was in back office and another guest had to retrieve her to let me in,28,0,0,0.0,0,Good,Good
then she kept rolling her eyes sighing as if i was an i convienence to her even thought this is her job customer service,26,0,0,0.0,0,Average,Average
we ordered pizza that night i came down to grab and again there was sighing and rolling eyes sitting in her back office instead of the front desk,28,0,0,0.0,0,Average,Average
i just checked out at am and the day people kindly offered to order me a car for airport i came down to lobby around am she again in the office i had to knock on her door and she said just go wait again had no idea of what i was talking about and acting as if she hates her job,63,0,0,0.0,0,Worst,Worst
she is definetly not a friendly customer service rep and actually very rude and a huge turn off to coming to this hotel again,24,0,0,0.0,1,Worst,Worst
but i do see why they keep her on nights probably less contact with the public,17,0,0,0.0,0,Average,Average
the hotel is nice the location is very good it’s close to the metro and terry terminal,21,0,0,0.0,0,Good,Good
it also have different shops nearby and have a walkable distance to visit the wall street,16,0,0,0.0,0,Average,Average
super centrico limpio habitaciones espaciosas,7,0,0,0.0,0,Good,Good
cerca de la estacion del tren,6,0,0,0.0,0,Average,Average
front desk muy atento con los huespedes,7,0,0,0.0,0,Average,Average
excelente,3,0,0,0.0,0,Average,Average
great location a hop and a skip to the ferry terminal with convenient access to multiple transit routes,20,3,0,0.0,0,Good,Good
a short walk to the liberty island cruise terminal wall street and memorial,16,0,0,0.0,0,Good,Average
room seemed well soundproofed from neighboring rooms,7,0,0,0.0,0,Good,Good
sirens can be heard from the busy streets below but thats any big city for you,18,0,0,0.0,0,Average,Average
příjemný hotel na dolním konci manhattanu u přístaviště,9,0,0,0.0,0,Average,Average
v okolí občerstvení,3,0,0,0.0,0,Average,Average
pokoj pohodlný jen klimatizace silná,6,0,0,0.0,0,Average,Average
v blízkosti mrakodrapů,3,0,0,0.0,0,Average,Average
i have gold status member of hilton but the reception reject my gold status and nothing benefit,17,0,0,0.0,0,Worst,Average
i stayed with hilton around the world and never have problem but this hotel make it diffical and only say no,21,0,0,0.0,1,Worst,Worst
das hotel hat eine sehr gute lage,7,0,0,0.0,0,Average,Average
von dort aus konnte man zu fuß zum,0,0,0,0.0,0,Neutral,Neutral
die subway ist auch super zu erreichen,7,0,0,0.0,0,Average,Average
die zimmer sind sehr klein die sauberkeit lässt zu wünschen übrig,12,0,0,0.0,0,Worst,Worst
insgesamt sehr laut kalt und abgewöhnt,7,0,0,0.0,0,Average,Average
am schlimmsten ist das frühstück denn man erhält einen tag gar nichts und die anderen tage ohne hinweis dass man in einem bestimmten wert von der karte bestellen kann,32,0,0,0.0,0,Worst,Worst
buffett also nirgends zu finden,5,0,0,0.0,0,Average,Average
der service war sehr langsam und man wartet auf sein frühstück ewig,12,0,0,0.0,0,Worst,Worst
zu guter letzt durften wir am letzten tag an einem dreckigen tisch den müll selbst abräumen und aus pappkartons joghurt mit müsli essen,24,0,0,0.0,0,Average,Average
also absolute katastrophe für das geld,9,0,0,0.0,0,Average,Average
wir sind enttäuscht,4,0,0,0.0,0,Average,Average
very upset with reception today morning,6,0,0,0.0,0,Worst,Worst
i show my gold status of hilton benefit but she reject my gold status and said only not included from my booking,22,0,0,0.0,0,Worst,Average
what i stayed hilton hotel around the world and this place is the first place reject my benefit and not try to help or offer me any anternative choice,33,0,0,0.0,0,Worst,Good
this is not the way for hilton standard customer service,10,0,1,0.0,0,Average,Average
very bad attitude to help,5,0,0,0.0,0,Worst,Worst
great stay at hilton garden inn financial center location is unbeatable—steps from battery park ferries wall street and easy subway access to midtown,29,1,0,0.0,0,Good,Good
rooms were clean and comfortable nice beds keurig microwave—perfect for nyc though standard small size,22,3,1,0.0,0,Good,Good
service was friendly and efficient—staff helpful with early checkin and recommendations,13,2,0,0.0,0,Good,Good
quiet area away from times square chaos but still central,10,1,0,0.0,0,Good,Good
solid hilton value for downtown manhattan—would return,10,1,0,0.0,0,Good,Good
방문했을때가 한파주의보가 떠서 매우 추운 날씨였는데방안에 히터가 따뜻해서 묵는데 만족스러웠습니다,0,0,0,0.0,0,Neutral,Neutral
호텔 층에 작은 편의점이 있어서 물 콜라 과자등 간단한것들을 구매할수 있었고 걸어서 분정도 거리에 큰 편의점들도 있어서 묵는데 불편함은 없었습니다,0,0,0,0.0,0,Neutral,Neutral
take your time and stay somewhere else from the noise outside that you could hear all night from a clogged shower no shampoo,26,0,0,0.0,1,Worst,Worst
and dust on the desk and dust on the lamps and old trash in the bathroom trash,17,0,0,0.0,1,Worst,Worst
no breakfast at all due to i dont now what but they still charge you when you booked no drinking water at all we seen a pack in the front desk we kindly asked for one the young lady said ummm no im used to getting free water bottles being a hilton member i will nevee stay here again we ended up checking out the following day and staying at a hilton need msg,80,0,0,0.0,0,Good,Good
mein,0,0,0,0.0,0,Neutral,Neutral
aufenthalt hier,2,0,0,0.0,0,Average,Average
zimmer lage ausstattung waren völlig ok,8,0,1,0.0,0,Average,Average
einzig dass es unangekündigt und unerwartet kein restaurantbetrieb und frühstück gab sind grund für mich das hotel nicht mehr zu wählen,24,0,0,0.0,0,Average,Average
wirklich schade beim ersten besuch im oktober war das nämlich ein wirklich guter start in den tag,18,0,0,0.0,0,Worst,Worst
first ever visit to new york us and we booked this property for days nights with breakfast,20,0,0,0.0,0,Average,Average
they just put this sign at the front desk and said well refund the breakfast amount on your booking,20,0,0,0.0,0,Average,Good
its degrees celsius and now for the next days we need to figure out daily breakfast in this horrible weather,23,0,0,0.0,1,Worst,Worst
zero effort in making any alternative breakfast arrangements or provide an update if this issue might be fixed in a few days,23,0,0,0.0,1,Worst,Worst
just one bland piece of apology,6,0,0,0.0,0,Good,Average
never ever going to advise anyone to stay at a hilton again,12,0,0,0.0,0,Average,Average
doskonała baza wypadowa do zwiedzania nowego jorku,7,0,0,0.0,0,Average,Average
w pobliżu hotelu znajdują się dwie linie metra,8,0,0,0.0,0,Average,Average
do byka z wall street charging bull minut spacerem,14,0,0,0.0,0,Average,Average
w godzinach porannych dobra darmowa kawa i herbata dostępna w lobby hotelowym,14,0,0,0.0,0,Average,Average
dobre wifi,2,0,0,0.0,0,Average,Average
mikrofalówka lodówka żelazko deska do prasowania w pokoju,11,0,0,0.0,0,Average,Average
okolica jest spokojna i bezpieczna,5,0,0,0.0,0,Average,Average
czysto,1,0,0,0.0,0,Average,Average
bardzo miła obsługa hotelowa,4,0,0,0.0,0,Average,Average
très bon hôtel au niveau qualité prix,7,0,0,0.0,0,Average,Average
nous y avons séjourné une semaine lors des fêtes de fin dannée,12,0,0,0.0,0,Average,Average
chambre un peu petite pour quatre personnes manque de rangement,11,0,0,0.0,0,Average,Average
chambre bien équipée avec cafetière mini frigo et micro ondes ce qui est bien pratique après une longue journée de marche,22,0,0,0.0,0,Average,Average
lit confortable et personnel très sympathique,6,0,0,0.0,0,Average,Average
hotel bien situé proche de wall street près du ferry de staten island et de plusieurs stations de métro,21,0,0,0.0,0,Average,Average
nous avons pu laisser nos valises dans une pièce gratuitement pour qu on puisse profiter pleinement de notre dernière journée,20,0,0,0.0,0,Worst,Average
a nice hotel in downtown manhattan really convenient to go to many tourist attractions,15,1,0,0.0,0,Good,Good
great hotel in a quiet part of manhattan away from all the madness,14,2,0,0.0,0,Good,Good
the staff were really lovely throughout our stay the rooms were clean and it was great to have a microwave and a mini fridge for quick dinnersbreakfast,29,3,0,0.0,0,Good,Good
the bathroom was really nice and had everything you need,10,0,0,0.0,0,Good,Good
we had an issue with the ice machine being extremely loud outside of our room but they moved us immediately without any issues to a better room away from the machine and to a higher floor,38,0,0,0.0,2,Worst,Worst
we also had an issue where our tv wasnt working but they fixed it for us the next day,20,0,0,0.0,1,Worst,Worst
there is also laundry units downstairs and a small gym,11,0,0,0.0,0,Average,Average
would recommend it here for anyone wanting to visit manhattan and stay in a safer quieter area,17,1,0,0.0,0,Good,Good
its within walking distance to whole foods and chipotle and multiple subway stops opposite the staten island ferry,22,0,0,0.0,0,Worst,Average
the fire alarm went off two days in a row at am from the kitchen downstairs making breakfast and the fire department came and checked the floors,28,0,0,0.0,0,Worst,Worst
thankfully we were awake but not ideal,9,0,0,0.0,0,Worst,Average
solid hotel with a great location,6,2,0,0.0,0,Good,Good
you can see that it is not brand new and has a lot of history behind it but it did not disappoint,23,0,0,0.0,0,Good,Average
when i am in ny again it will be the first thing i will look for,16,0,0,0.0,0,Average,Average
front desk is super helpful,5,1,0,0.0,0,Good,Good
ice agents stay there,4,0,0,0.0,0,Average,Average
rooms are small but i guess thats to be expected in nyc,13,0,0,0.0,0,Average,Average
all my prescription medicine was stolen from my room,9,0,0,0.0,1,Worst,Worst
it cost me to replace,0,0,0,0.0,0,Neutral,Neutral
the location is good but it’s not worth getting things stolen by staff,16,1,0,0.0,2,Worst,Worst
very subpar experience,3,0,0,0.0,0,Average,Average
first my bathroom was not throughly clean upon arrival,10,1,0,0.0,0,Good,Good
ive uploaded photos to express my frustration,8,0,0,0.0,0,Worst,Average
clorox wipe shows dirty residue from shower floor,8,0,0,0.0,1,Worst,Worst
i called front desk and asked to have someone clean the bathroom ofc they waited until the next day,20,1,0,0.0,0,Good,Good
why i keep disinfectant wipes with me when i travel,10,0,0,0.0,0,Average,Average
asked for towels twice and never received them,8,0,0,0.0,0,Average,Average
the rooms are small due to the fact youd think this particular hilton would take just a bit more pride in providing a clean comfortable stay,29,2,0,0.0,0,Good,Good
in fact i thought hilton chains followed a policy protocol when it comes to the cleanliness of their properties,20,0,0,0.0,0,Average,Average
clean stay must just be another advertisement fib to swindle in another buck or two,17,1,0,0.0,0,Good,Good
although i booked through a rd party site who ill be taking this visit up with im glad i didnt actually pay them full price via the hilton website,33,0,0,0.0,0,Good,Good
this location isnt worthy,5,0,0,0.0,0,Worst,Average
theyre several things that can be done to improve this hotels level of hospitality with so many options i can truly say i wouldnt think of staying here again,32,0,0,0.0,0,Good,Good
lastly theyre sure to keep all rd party site bookings on lower level floors,15,0,0,0.0,0,Good,Good
i thought that was unfair,5,0,0,0.0,0,Worst,Average
first time in new york was great my stay at this hilton however was not,16,1,0,0.0,0,Good,Good
tolle lage toller service schöne zimmer ein super hotel,12,0,0,0.0,0,Good,Good
besonders positiv ist das housekeeping zu erwähnen,7,0,0,0.0,0,Average,Average
i would have given this hotel a star review because its fairly new and quite decent for a few nights stay,23,0,1,0.0,0,Average,Average
however i experienced unusual events that were very frustrating thus the overall low rating,16,0,0,0.0,0,Worst,Worst
first upon checkin they told me my reservation wasnt in their system,15,0,0,0.0,0,Average,Average
i gave them my expedia confirmation details,7,0,0,0.0,0,Average,Average
they took about minutes to sort it out and i was finally given the room key,18,0,0,0.0,0,Average,Average
no explanation or apology on their part,7,0,0,0.0,0,Worst,Worst
second the bathroom sink faucet was not secured to the countertop,12,0,0,0.0,0,Worst,Average
it wobbled and was about to come apart when i turned it on or off,15,0,0,0.0,0,Average,Average
the handle motion was also very rigid making the onoff motion difficult room,17,0,0,0.0,0,Worst,Worst
why would housekeeping not report this to be fixed,10,0,0,0.0,0,Average,Average
finally i was locked out of my room because the doors electronic lock malfunctioned,17,0,0,0.0,0,Average,Average
the maintenance guy was confused by the problem and took nearly hours to finally open the door,18,0,0,0.0,1,Worst,Worst
evidently the whole mechanism had to be replaced and it was not just an expired battery problem or a faulty keycard,22,0,0,0.0,1,Worst,Worst
in the meantime i asked for and received a different room and was able to retrieve my belongings from the original room when it was finally accessible,30,0,0,0.0,0,Good,Good
upon checkout i asked for onenights comp and they readily agreed,14,0,0,0.0,0,Good,Average
but there was no apology from them,7,0,0,0.0,0,Worst,Worst
hospitality and accommodation are not qualities of this hotel,9,0,0,0.0,0,Average,Average
i was so glad to leave as quickly as possible,10,0,0,0.0,0,Good,Good
location is nice across from the staten island ferry but with the construction out front we couldnt park to unload the luggage i backed in and unloaded at the front door,36,0,0,0.0,0,Good,Good
then i had to drive around the block to park in the garage and walk back to the hotel,20,0,0,0.0,0,Worst,Worst
l’environnement est top c’est calme et très facile d’accès en transport,18,0,0,0.0,0,Good,Good
l’hôtel est calme propre et le personnel très accueillant merci notamment à martin heidi,19,0,0,0.0,0,Average,Average
kay et alyssa,4,0,0,0.0,0,Average,Average
fue un lugar muy amigable muy buenos empleados bastante agradecidomartin fue muy amable conmigo debería de considerar,20,0,0,0.0,0,Average,Average
stayed from a friday night through a monday morning,9,0,0,0.0,0,Average,Average
the room was clean,4,1,0,0.0,0,Good,Good
the staff at the front desk were excellent,8,1,0,0.0,0,Good,Good
the only negative was the fire alarm going off super early in the morning while we stayed,17,0,0,0.0,0,Worst,Worst
had such an amazing time here,6,1,0,0.0,0,Good,Good
its so close to battery park and to subway as well which makes it really convenient to travel nyc,21,1,0,0.0,0,Good,Good
we were even able to see the th of july fireworks from our window albeit obstructed by a building but watching the fireworks from the comfort of our room without dealing with the crowds was such a dream,42,0,0,0.0,0,Good,Good
the staff at the reception were really nice and friendly too,11,0,0,0.0,0,Good,Good
thanks for the awesome service,6,1,0,0.0,0,Good,Good
luego de hacer checkout me percaté de dejar una cajita de joyería negra en su interior tenía una cadena estilo van cleef de oro la misma la olvidé en la mesita de noche de la habitación llame al hotel para hacer la reclamación y quedaron en devolverme la llamada pero nunca pasó luego fui personalmente al hotel para volver a reclamar el domingo de enero la chica del frondesk se comunicó con alguien por teléfono me dejaron esperando un rato luego vuelvo a preguntar y me dice que se le olvidó llamar pero que no encontraron nada…,103,0,0,0.0,0,Worst,Worst
estoy segura que lo dejé en la habitación deberían tener un protocolo para estos casos hilton es una cadena de hoteles de prestigio y es inaceptable este tipo de situación fue un descuido mío pero entiendo que deberían ser honrados y devolver los artículos perdidos a los huéspedes,51,0,0,0.0,0,Average,Average
llevo años viajando y es la primera vez que me pasa una situación así… si se hospedan en este hotel no permitan que le den servicio de limpieza en la habitación……,31,0,0,0.0,0,Worst,Worst
perfect location great price very nice front desk staff,11,3,0,0.0,0,Good,Good
only negatives were size of room but its nyc and some cosmetic issues,17,0,0,0.0,1,Worst,Worst
other than that great location,7,2,0,0.0,0,Good,Good
martin y samira son muy amables nos atendieron con eficazia y rapido volveremos por seguro,17,0,0,0.0,0,Average,Average
encantados de estar aqui,4,0,0,0.0,0,Average,Average
martin y samira nos atendieron de manera amable y con eficacia nos encantaría volver,14,0,0,0.0,0,Average,Average
very friendly staff,3,1,0,0.0,0,Good,Good
clean rooms,2,1,0,0.0,0,Good,Good
had a room in front of the long island ferry marvelous view,13,0,0,0.0,0,Good,Average
enjoyed my free breakfast loved the strawberries with granola fantastic district,13,3,0,0.0,0,Good,Good
wall street around the corner,5,0,0,0.0,0,Average,Average
hotel did the job it was clean and tidy but could do with abit of a refurb as it was a little “tired”,26,1,0,0.0,0,Good,Good
perfect hotel for those visiting nyc and planning on being out all day just needing a comfortable and clean place to crash,22,3,0,0.0,0,Good,Good
location is great you have the staten island ferry just across the road as well as subway stations all within just a few minutes walk,27,1,0,0.0,0,Good,Good
the chain is supporting ice,5,0,0,0.0,0,Good,Average
love nyc,2,1,0,0.0,0,Good,Good
visited a couple of times would definitely stay again,10,1,0,0.0,0,Good,Good
wish there was room service,5,0,0,0.0,0,Good,Good
cómoda estadía cerca de estaciones de metro una zona muy tranquila caminando queda cerca todo el distrito financiero incluso la zona de wtc o brooklyn bridge,30,0,0,0.0,0,Average,Average
lo volvería a elegir por el precio y la comodidad,11,0,0,0.0,0,Average,Average
algunas personas hablan español,4,0,0,0.0,0,Average,Average
the staff were very friendly and helpful the hotel entrance is not luggage friendly and is under construction the room we stayed at was extremely small and had bad smell coming out of the bathroom sink elevators took too long and water at the lobby is expensive overall for the price it’s a bit frustrating but nothing too serious would recommend only if you get a very good price,75,2,0,0.0,2,Good,Good
la habitación bien pero el servicio deficiente cada solicitud que se hizo no fue atendida el personal que hace aseo no reponía el papel higiénico las toallas y nunca aspiraron la habitación siendo que les solicitamos hacerlo por la alergia de mi esposa,49,0,0,0.0,0,Worst,Worst
afuera del hotel están trabajando y te despiertas con los taladros y máquinas además estás muy lejos del centro de manhattan,22,0,0,0.0,0,Average,Average
great hotel with very good value for money,8,2,0,0.0,0,Good,Good
convenient location with excellent public transport connections — easy to get around both on foot and by subway,18,2,0,0.0,0,Good,Good
travel time from jfk airport is about minutes,9,0,0,0.0,0,Average,Average
clean rooms friendly reception staff and free coffee and tea available in the morning,16,1,0,0.0,0,Good,Good
i would definitely stay here again on my next trip to nyc,12,0,0,0.0,0,Good,Good
nos hospedamos tres noches a principios de diciembre,9,0,0,0.0,0,Average,Average
cuenta con una excelente ubicación cerca de lugares para comer estaciones del metro,14,0,0,0.0,0,Average,Average
el personal excelente nuestra habitación no tuvo agua caliente la primera noche y había una nevada hicieron los arreglos y nos cambiaron de habitación y nos hicieron un ajuste en la tarifa,32,0,0,0.0,0,Worst,Worst
apreciamos el gran servicio,4,0,0,0.0,0,Average,Average
it’s nyc so it’s tight,9,0,0,0.0,0,Average,Average
the closest is very small but the room is clean,10,1,0,0.0,0,Good,Good
the front desk team is top notch answered every question we’re helpful at every turn,18,1,0,0.0,0,Good,Good
the cleaning service was great extremely accommodating we stayed for days this is a great location for subway access fun night life even for kids this location has on site washer dryer which we used x,41,3,0,0.0,0,Good,Good
the negatives it’s a molding growth playground with poor ventilation,12,0,0,0.0,0,Worst,Worst
overall we would highly recommend this hotel for future stays despite its shortcomings,14,2,0,0.0,0,Good,Good
excelente atención por parte del personal del hotel llegamos y todos súper amables lo mejor de todo fue que hablaban español… nos atendió primeramente martín y laura su trato fenomenal cualquier duda nos la aclararon nos proporcionaron una hoja con recomendaciones de restaurantes bares etc … por otro lado las instalaciones todo super limpio la habitación buen tamaño cama cómoda nos tocó un frío intenso pero en la habitación cero se sintió el agua para bañarte super calientita… ubicación alrededor muchas cosas donde comer vías rápidas pasaban autobuses y lo mejor de todo el metro a donde quisiéramos ir había línea directa a los alrededores y solo tomaba unos minutos caminar zona muy tranquila y segura definitivamente volvería,133,0,0,0.0,0,Good,Good
zatrzymaliśmy się w hilton garden inn nyc financial centermanhattan downtown i jesteśmy bardzo zadowoleni,14,0,0,0.0,0,Average,Average
lokalizacja jest idealna — tuż obok terminalu promowego co pozwala na wieczorne rejsy i podziwianie pięknych widoków,18,0,0,0.0,0,Average,Average
z okna naszego pokoju mieliśmy wspaniały widok na statuę wolności oraz governors island,13,0,0,0.0,0,Average,Average
hotel jest doskonale skomunikowany a w pobliżu znajduje się kilka linii metra dzięki czemu można łatwo i szybko dojechać w różne części nowego jorku,26,0,0,0.0,0,Average,Average
okolica jest spokojna i bezpieczna co zdecydowanie zwiększa komfort pobytu,11,0,0,0.0,0,Average,Average
pokój był bardzo czysty i dobrze przygotowany — duże uznanie dla ekipy sprzątającej która naprawdę dba o porządek,19,0,0,0.0,0,Average,Average
łóżko było wysokie i wyjątkowo wygodne co pozwoliło nam świetnie wypocząć po całym dniu zwiedzania,16,0,0,0.0,0,Worst,Average
obsługa hotelowa była miła uprzejma i zawsze chętnie pomagała,10,0,0,0.0,0,Average,Average
zdecydowanie polecam ten hotel i chętnie wrócę podczas następnej wizyty w nowym jorku,14,0,0,0.0,0,Average,Average
front desk was helpful in assisting us with a hvac issue,11,1,0,0.0,1,Good,Good
breakfast was not spectacular even pricey but it was doable with the breakfast vouchers,16,0,0,0.0,0,Average,Average
water temperature fluctuated during shower between hot and cold,9,0,0,0.0,0,Average,Average
other than these small issues it was a nice stay,11,0,0,0.0,1,Worst,Worst
una pena que el servicio de “desayuno incluido” sea tan malo,13,0,0,0.0,0,Average,Average
no hubo organización entre el servicio y el “chef” que está en el buffet él decía que cortaba a las am cuando en realidad corta a las y no te quiere atender,37,0,0,0.0,0,Worst,Worst
tuvimos que bajar a hablar con la recepcionista para que lo solucione,12,0,0,0.0,0,Average,Average
y no nos dieron ni café ni té ni agua caliente,11,0,0,0.0,0,Worst,Worst
great stay at hilton garden inn financial district,8,1,0,0.0,0,Good,Good
the hotel is conveniently located near bus stops and the метро making it easy to get around,18,0,0,0.0,0,Good,Good
they also have a laundry room which is very helpful for longer stays,14,1,0,0.0,0,Good,Good
special shoutout to rosa g who cleaned our room — it was always very tidy and spotless,18,1,0,0.0,0,Good,Good
highly recommend this hotel,5,2,0,0.0,0,Good,Good
very nice less expensive hotel in downtown manhattan,8,0,0,0.0,1,Worst,Worst
the room was small but that’s expected in nyc,12,0,0,0.0,0,Average,Average
what really stood out was the great location and the helpful friendly staff,14,4,0,0.0,0,Good,Good
