review,total_word_count,count_good,count_average,count_medium,count_worst,sentiment,predicted_sentiment
plenty of towels and coffee in the room,8,0,0,0.0,0,Average,Average
between the warm welcome and majestic views,7,0,0,0.0,0,Good,Good
this has been one of the best stays we have had as a family,14,1,0,0.0,0,Good,Good
we really liked the location and cleanliness of this facility,10,0,0,0.0,0,Good,Good
holiday inn never fails me and this one around it was no different,13,0,0,0.0,0,Good,Good
the staff was friendly,4,0,0,0.0,0,Good,Good
rooms were clean and at perfect temp,7,2,0,0.0,0,Good,Good
pool was open which is something i haven’t experienced before definitely a plus,16,0,0,0.0,0,Good,Good
the breakfast was delicious as always,6,1,0,0.0,0,Good,Good
and it’s about a block or two away from the freeway,13,0,0,0.0,0,Worst,Worst
this hotel is on the interstate in central colorado springs,10,0,0,0.0,0,Average,Average
it is noisy due to highway and the neighborhood is questionable leading to all doors locked hours per day and some litter debristrash in parking lot,29,0,0,0.0,1,Worst,Worst
the room was clean but worn with deep stainsscratches in the tub,13,1,0,0.0,1,Good,Good
nice clean hotel freshly updated close to the downtown with all its amenities,15,2,0,0.0,0,Good,Good
staff are friendly and knowledgeable of the area,8,0,0,0.0,0,Good,Good
however it is right on the interstate,7,0,0,0.0,0,Average,Average
our room was on the east side and the traffic felt like it was in the room with us,20,0,0,0.0,0,Good,Good
probably a great stay if your not on that side of the hotel,13,1,0,0.0,0,Good,Good
very clean rooms,3,1,0,0.0,0,Good,Good
i appreciated the feel of the security in this hotel,10,0,0,0.0,0,Good,Good
clean secure and will stay again,8,2,0,0.0,0,Good,Good
this hotel is located right outside downtown colorado springs and provides easy access to a lot of great restaurants,19,1,0,0.0,0,Good,Good
the beds were very comfortable and the room was quaint and relaxing,13,1,0,0.0,0,Good,Good
would stay again,3,1,0,0.0,0,Good,Good
everything was great friendly staff and great breakfast,9,4,0,0.0,0,Good,Good
close to downtown,3,0,0,0.0,0,Average,Average
only con was that my coffee machine in my room looked scaly and dirty,14,0,0,0.0,1,Worst,Worst
no big issue because coffee and tea were always available downstairs,11,0,0,0.0,1,Worst,Worst
clean big rooms friendly staff 👌,8,2,0,0.0,0,Good,Good
this hotel had some of the friendliest staff and the room was very clean the breakfast area was spacious and the view from our room was fantastic l,30,3,0,0.0,0,Good,Good
large rooms comfortable beds,5,1,0,0.0,0,Good,Good
room was well insulated from noise in the hallways,9,0,0,0.0,1,Worst,Worst
room was clean and adequately stocked with soap shampoo etc etc,12,1,0,0.0,0,Good,Good
the hotel staff was welcoming and helpful when we needed recommendations for nearby restaurants for dinner,16,2,0,0.0,0,Good,Good
this hotel is so nice and clean,7,1,0,0.0,0,Good,Good
all the staff were so friendly courteous and helpful with giving us directions to restaurants and the hospital,19,2,0,0.0,0,Good,Good
i highly recommend this place,5,2,0,0.0,0,Good,Good
great place and staff,5,1,0,0.0,0,Good,Good
friendly and courteous staff,4,1,0,0.0,0,Good,Good
room was clean and easy to get to,8,1,0,0.0,0,Good,Good
location is easy to get to,6,0,0,0.0,0,Good,Good
i really enjoyed our room,5,1,0,0.0,0,Good,Good
the pool and hot tub were very relaxing,8,0,0,0.0,0,Good,Good
the check in process was super easy and devonte i think that was his name was so nice professional and knowledgable about ihg policies and procedures,31,1,0,0.0,0,Good,Good
i appreciated that my two rooms were close together,9,0,0,0.0,0,Good,Good
the rooms were super clean as well and breakfast was great,13,2,0,0.0,0,Good,Good
everything was great will likely return when we visit co,11,1,0,0.0,0,Good,Good
staff was very helpful we were allowed to play board games together as a family of in the lobby,21,1,0,0.0,0,Good,Good
pool and jacuzzi felt great gym was nice and plentiful,11,1,0,0.0,0,Good,Good
breakfast was a great plus to start the day off,10,1,0,0.0,0,Good,Good
checkinout was fast and easy,5,0,0,0.0,0,Good,Good
all the staff were really friendly,6,0,0,0.0,0,Good,Good
as soon as i walked in i felt welcomed,9,0,0,0.0,0,Good,Good
the room was different than what i booked but it still had a mountain view,16,0,0,0.0,0,Average,Average
the breakfast was standard and the pork sausages were the best part of it,14,1,1,0.0,0,Good,Good
the only negative i have about the hotel is that the surrounding area didn’t feel too safe,19,0,0,0.0,0,Worst,Worst
inside the hotel was perfectly fine but once you go outside there are many homeless people around the property,20,0,1,0.0,0,Average,Average
one even approached us as we were outside,8,0,0,0.0,0,Average,Average
the room was very clean and the bed was very comfortable,11,2,0,0.0,0,Good,Good
the staff were very helpful,5,1,0,0.0,0,Good,Good
great location and very spacious rooms,6,3,0,0.0,0,Good,Good
the breakfast was great with a lot of options,9,1,0,0.0,0,Good,Good
would definitely stay here again,6,0,0,0.0,0,Good,Good
not a bad hotel but bad neighborhood and no security the front desk person was assaulted by a homeless person right in front of me while eating breakfast,30,0,0,0.0,0,Worst,Worst
very nice experience at this hotel,6,0,0,0.0,0,Good,Good
staff were friendly and i would stay here in the future,11,0,0,0.0,0,Good,Good
my kids and i thought this hotel was wonderful the staff were friendly and welcoming the room was spacious and very comfortable,24,4,0,0.0,0,Good,Good
the pool was a nice size and well maintained,9,0,0,0.0,0,Good,Good
breakfast was delicious and offered great options,7,2,0,0.0,0,Good,Good
the hotel is convenient to the highway and downtown colorado springs as well as manitou springs,16,1,0,0.0,0,Good,Good
even though the hotel is right off the highway we didn’t hear a sound and our room was very quiet,23,1,0,0.0,0,Good,Good
we will definitely stay here again,7,0,0,0.0,0,Good,Good
the location is probably only,6,0,0,0.0,0,Average,Average
but everything else was great,5,1,0,0.0,0,Good,Good
staff was very accommodating,4,1,0,0.0,0,Good,Good
room was clean and cozy,5,2,0,0.0,0,Good,Good
water pressure was good,4,0,0,0.0,0,Good,Good
did not partake in breakfast this trip but on previous stays it was above average for a hotel breakfast,20,0,0,1.5,0,Medium,Medium
with our extremely limited diet though options were sparse,9,0,0,0.0,0,Worst,Worst
the rooms looked nice but were not clean,8,1,0,0.0,1,Good,Good
there was black hair all over the the bathroom trash under the air conditioner unit and trash under the night stand,22,0,0,0.0,0,Average,Average
location is bad as this is bad side of town,10,0,0,0.0,0,Worst,Worst
there is a huge pot hole going into the parking lot and front of the building,16,0,0,0.0,0,Good,Good
they messed up our reservation making us think we didnt have a room when we got there,19,0,0,0.0,0,Worst,Average
we were also told we could not have a room with a view as they were all taken,18,0,0,0.0,1,Worst,Worst
we got to see the boarded up building and nasty parking lot with dumpsters and vagrants,16,0,0,0.0,0,Worst,Worst
overall not worth the hassle,5,1,0,0.0,1,Good,Good
they put our reservation in incorrectly had us checking in on the th when we reserved th through th,20,0,0,0.0,0,Average,Average
we told the manager taking our reservation that the th was wrong but he left it there,17,0,0,0.0,0,Worst,Worst
we called before to make sure it was th through th and were told it was,16,0,0,0.0,0,Good,Good
when we got there we were told we were supposed to be there on the th,16,0,0,0.0,0,Average,Average
the person working the desk assured us he took care of it,12,0,0,0.0,0,Good,Good
after checking out and returning home we noticed a withdrawal on our account on top of the room fee,21,0,0,0.0,0,Good,Good
they charged us a no show full day for the th,11,0,0,0.0,0,Worst,Worst
sad world we live in today when they make money off of their mastakes,15,0,0,0.0,0,Worst,Worst
i tried to talk to someone there about the issue and he was rude and pretty much told me that he was on vacation around that time and it wasnt his problem,33,0,0,0.0,3,Worst,Worst
hotel location is by the free way and nothing within short walking distance,13,0,0,0.0,0,Good,Good
hotel facilities are good,4,0,0,0.0,0,Good,Good
decent gym and rooms are very clean and bed comfortable,10,2,1,0.0,0,Good,Good
staff very friendly and the hotel offer feee shuttle service anywhere in town,13,0,0,0.0,0,Good,Good
the staff is exceptional kind friendly and helpful,9,3,0,0.0,0,Good,Good
the common areas are always clean and also the rooms,10,1,0,0.0,0,Good,Good
they offer complimentary breakfast the coffee and tea station its always available,14,0,0,0.0,0,Good,Good
they offer complimentary shuttle miles around for medical treatment,10,0,0,0.0,0,Good,Good
good experience during my short stay,6,0,0,0.0,0,Good,Good
on the other side of the freeway a few blocks from downtown colorado springs,16,0,0,0.0,0,Worst,Worst
clean rooms and typical holiday inn breakfast,7,1,0,0.0,0,Good,Good
i would stay here again,5,0,0,0.0,0,Average,Average
it’s not that more and it’s beautiful we had room,0,0,0,0.0,0,Neutral,Neutral
very spacious and comfortable,4,2,0,0.0,0,Good,Good
at first arrival i thought the beds were firm but we slept great and the sleeper sofa was also good,21,1,0,0.0,0,Good,Good
pool facilities were great and always had towels,8,1,0,0.0,0,Good,Good
breakfast was good daily a little changing so you don’t have to eat the same thing every day,21,0,0,0.0,0,Good,Good
can’t believe how good the pancake machine works,11,0,0,0.0,0,Good,Good
will at the desk was super great he helped us arrange check in and i saw him through our stay help guests with many things,26,1,0,0.0,0,Good,Good
i hope he is here on our next trip out,13,0,0,0.0,0,Good,Good
great location overall to get to pretty much anywhere in the area tourist wise,17,2,0,0.0,0,Good,Good
the staff were incredible and made my stay incredibly easy as someone who gets stressed traveling this is the best compliment i can give,25,1,0,0.0,0,Good,Good
depending on what side of the hotel the highway may be a bit loud for some trying to sleep at night but still an exception place to stay in colorado springs,32,0,0,0.0,0,Average,Average
large spacious room friendly and helpful staff,8,3,0,0.0,0,Good,Good
they even dropped us off and picked us up from the wedding venue up the hill,16,0,0,0.0,0,Average,Average
we had a great time staying here,7,1,0,0.0,0,Good,Good
i hardly ever leave reviews in the places we stay at but i had to write a review here,20,0,0,0.0,0,Average,Worst
we got a double queen room and it was a bit small we had alot of luggage we asked for an upgrade and they did not hesitate we loved the room our kiddos where so happy with the room size and the view all staff where so welcoming went above and beyond even baked us cookies two nights in a row,67,2,0,0.0,0,Good,Good
cleaning staff where so respectful sweet and even brought back to our new room an item we forgot at the o first room we had,26,0,0,0.0,0,Good,Good
we where near by almost everything walmart restaurants attractions etc,13,0,0,0.0,0,Good,Average
breakfast was yummy also,4,0,0,0.0,0,Good,Average
thank you we will definitely stay here again oooo almost forgot,13,0,0,0.0,0,Good,Good
the pool and hot tub were amazing and clean,9,2,0,0.0,0,Good,Good
location has easy access and easy parking,7,0,0,0.0,0,Good,Good
the staff are very helpful and friendly,7,1,0,0.0,0,Good,Good
rooms are clean and quiet with out noise from adjoining rooms,11,2,0,0.0,1,Good,Good
i would highly recommend this hotel,6,2,0,0.0,0,Good,Good
staff was great clean and spacious rooms,8,3,0,0.0,0,Good,Good
perfect place to stay,4,1,0,0.0,0,Good,Good
very clean and spacious,4,2,0,0.0,0,Good,Good
friendly staff,2,1,0,0.0,0,Good,Good
very clean hotel good price in comparison to others in the area excellent breakfast great view at breakfast as well,23,3,0,0.0,0,Good,Good
daughter and i stayed for two nights,7,0,0,0.0,0,Average,Average
she gives the pool and hot tub out of stars,12,0,0,0.0,0,Average,Average
the room was big—plenty of room for the two of us to spread out,16,0,0,0.0,0,Average,Average
the bathroom vanity was large and the fridge counter had plenty of storage for snacks,15,0,0,0.0,0,Worst,Average
only thing missing was a magnifying mirror,7,0,0,0.0,0,Worst,Worst
i’m short and the adult height counter and hand towel bar mounted on the front of the vanity made it hard to see while appling makeup,28,0,0,0.0,0,Good,Good
a little swing out magnifying mirror would have been helpful,10,1,0,0.0,0,Good,Good
regardless it was a great stay and i look forward to returning,14,1,0,0.0,0,Good,Good
don’t have any comments to add,8,0,0,0.0,0,Average,Average
basically i like it,4,0,0,0.0,0,Good,Good
hotel and amenities were great clean room attentive staff and good breakfast options,15,4,0,0.0,0,Good,Good
staying for work which meant early morning which is good as the room faced the interstate and traffic was very loud,21,0,0,0.0,0,Good,Good
check in and check out were flawless,7,0,0,0.0,0,Good,Average
breakfast was good,3,0,0,0.0,0,Good,Good
this hotel is the cleanest and nicest hotel i have stayed at,12,0,0,0.0,0,Good,Average
everyone is so friendly,4,0,0,0.0,0,Good,Good
the breakfast i thought was very good and had a good variety nothing fancy just good,17,0,0,0.0,0,Good,Good
thank you for the excellent stay,7,1,0,0.0,0,Good,Good
overall a really great experience as someone without a car in the area though it was a little difficult to navigate downtown,23,1,0,0.0,0,Good,Good
great location for garden of the gods usafa manitou springs and co springs,17,2,0,0.0,0,Good,Good
desk staff is stars but the breakfast staff was seriously lacking,13,0,0,1.5,0,Medium,Medium
best hotel ive ever stayed at,7,1,0,0.0,0,Good,Good
outstanding hotel would recommend this to anyone traveling through the area,11,2,0,0.0,0,Good,Good
this review is going down the toilet if you don’t stop asking so many questions,17,0,0,0.0,0,Worst,Worst
i have filled in the blanks and you just keep asking for more information ️,15,0,0,0.0,0,Average,Average
i’m done,4,0,0,0.0,0,Average,Average
will at the front desk is amazing he made it easy to make a reservation and made us feel welcome immediately when we walked in the door,29,1,0,0.0,0,Good,Good
he really did what he could to make sure our stay was comfortable and affordable and that we had everything we needed including a friendly face every time we walked into the lobby,36,2,0,0.0,0,Good,Good
we arrived before check in time very tired due to an early morning flight and they had a room ready for us thankfully,25,0,0,0.0,0,Good,Good
view of the mountains out our window was awesome,9,1,0,0.0,0,Good,Good
everything else was really nice except i didnt like having cnn on the tv during breakfast with a controversial interview being aired,24,0,0,0.0,0,Average,Good
there was about to be some omelets thrown at the tv,11,0,0,0.0,0,Average,Average
weather channel would have been much better,7,0,0,0.0,0,Good,Good
to the people knocking the broken juice machine in their reviews,11,0,0,0.0,1,Worst,Worst
lots of hotels are not serving oj these days due to the cost,13,0,0,0.0,0,Average,Average
also i didnt know until now looking at google maps but theres a highly rated locally owned mac n cheese restaurant next door,27,0,0,0.0,0,Average,Average
if id known we would have tried it,11,0,0,0.0,0,Average,Average
the hotel manager and staff made this the best hotel experience of the trip,14,1,0,0.0,0,Good,Good
some rooms on the interstate may be a little noisy for some people,13,0,0,0.0,1,Worst,Worst
the mountain view room was wonderful,6,1,0,0.0,0,Good,Good
the hotel is clean and the bed was confortable,9,1,0,0.0,0,Good,Good
our particular room was quiet well furnished and relaxing,10,1,0,0.0,0,Good,Good
the breakfast was about as expected nothing special there,10,0,1,0.0,0,Average,Average
we had a great stay while visiting garden of the gods and the cheyenne mountain zoo,16,1,0,0.0,0,Good,Good
the staff were extremely nice and accomodating,7,0,0,0.0,0,Good,Good
the beds were very comfortable and i loved the linens and bedding,12,2,0,0.0,0,Good,Good
the only complaint is that the pool was pretty deep for smaller kiddos to play in and quite small,19,0,0,0.0,0,Good,Good
the hotel is really quite clean and nice and the staff is very nice,15,1,0,0.0,0,Good,Good
one of the nicer holiday inn expresses that i have stayed at,12,0,0,0.0,0,Good,Good
the location is a bit down and its sort of in an odd spot where there isnt much within close walking distance which i normally would not expect from this type of hotel i know theyre often just near freeways but this one for some reason i thought would be more close to the actual restaurantsshops in town,65,0,0,0.0,1,Worst,Worst
nothing wrong with the actual hotel though,7,0,0,0.0,0,Good,Average
poorest holiday inn express ive ever stayed at it was a ripoff for the price,20,0,0,0.0,0,Worst,Good
the noise from the interstate made it hard to sleep,10,0,0,0.0,1,Worst,Worst
i had the most amazing experience at this holiday inn,10,1,0,0.0,0,Good,Good
they treated me like royalty,5,0,0,0.0,0,Good,Good
the rooms are spacious and clean,6,2,0,0.0,0,Good,Good
they have fresh baked cookies in the lobby and crispy bacon for breakfast,13,1,0,0.0,0,Good,Good
my favorite thing about this was that the pool was open shoutout to the front desk natasha christian and will thank you for making me feel at home while on a business trip,38,0,0,0.0,0,Good,Good
first i want to say i thought this would be an excellent choice to use our free anniversary night based on the ihg website,25,1,0,0.0,0,Good,Good
when we arrived at the location we were shocked at the number of vandalized buildings surrounding it,18,0,0,0.0,0,Worst,Good
it gave you the feeling you were heading into the ghetto,11,0,0,0.0,0,Good,Average
we were a bit concerned about parking our vehicle in the parking lot and asked the hotel staff if this was a safe place to park,26,0,0,0.0,0,Good,Good
she proceeded to tell us that the homeless do tend to come around between one and am but in the six months she’s been there they haven’t had an incident,36,0,0,0.0,0,Average,Average
the hotel is located right near the homeless shelter according to her,13,0,0,0.0,0,Average,Average
we didn’t feel safe walking to the “advertised walking distance to downtown” area,17,0,0,0.0,0,Good,Good
once we got to our room it did appear clean but the bathroom sink had hair in it,20,1,0,0.0,0,Good,Good
and the water wouldn’t drain,8,0,0,0.0,0,Average,Average
the bed was extremely uncomfortable as you sat on it you sunk to the bottom,17,0,0,0.0,1,Worst,Worst
it should have been replaced years ago,7,0,0,0.0,0,Average,Average
i went to make coffee in the morning and they had a nice supply of k cups,18,0,0,0.0,0,Good,Good
problem is there was no k cup coffee maker to make them in,14,0,0,0.0,1,Worst,Worst
we went down for the morning breakfast at am and they don’t open until,18,0,0,0.0,0,Average,Average
they did have cereal and milk out for the early risers,11,0,0,0.0,0,Average,Average
the famous ihg cinnamon rolls were out for us and the other people waiting but they tasted as if they’ve been there or reheated from the day before,31,0,0,0.0,0,Average,Average
we threw them out,4,0,0,0.0,0,Average,Average
when my husband went to get coffee the coffee pot was empty,13,0,0,0.0,0,Worst,Worst
the juice machine had a sign on it but it was out of order and there were two pancakes sitting on a plate next to the pancake maker that wasn’t even working for the next minutes,41,0,0,0.0,0,Average,Average
our vehicles survived the night unscathed,7,0,0,0.0,0,Good,Average
the location sucks,3,0,0,0.0,1,Worst,Worst
you couldn’t walk somewhere and feel safe at night if you wanted to,15,0,0,0.0,0,Good,Good
there were no surrounding amenities,5,0,0,0.0,0,Worst,Worst
do i recommend this hotel absolutely not,8,1,0,0.0,0,Good,Good
clean wellrun hotel right off the freeway and right downtown,12,1,0,0.0,0,Good,Good
great stop,2,1,0,0.0,0,Good,Good
we were surprised at the quality based on neighboring properties,10,0,0,0.0,0,Good,Good
staff was very friendly and competent,6,0,0,0.0,0,Good,Good
very noticeable in this postcovid world,6,0,0,0.0,0,Average,Average
we will stay there again,5,0,0,0.0,0,Average,Average
the desk staff was professional and welcoming,7,2,0,0.0,0,Good,Good
the entire hotel was very clean and appeared new,9,1,0,0.0,0,Good,Good
i would stay again,4,1,0,0.0,0,Good,Good
the only issue i would have is noise from the highway although we did not hear it from our room,21,0,0,0.0,2,Worst,Worst
the building was right next to the busy traffic,9,0,0,0.0,0,Average,Average
great stay overall,3,1,0,0.0,0,Good,Good
aside from exterior safety factors outside of the hotels control the stay was wonderful at times the highway traffic could be loud but overall slept good,29,1,0,0.0,0,Good,Good
the staff was beyond friendly helpful and kind,10,2,0,0.0,0,Good,Good
great location wonderful staff good breakfast,8,3,0,0.0,0,Good,Good
would recommend,3,1,0,0.0,0,Good,Good
scrambled eggs were dry but i appreciated the lowcarb choice and the availability of ketchup for the eggs,19,0,0,0.0,0,Good,Good
props for that,3,0,0,0.0,0,Average,Average
the room was clean and quiet,6,2,0,0.0,0,Good,Good
the maid was competent and respectful,6,0,0,0.0,0,Good,Average
for the cost,3,0,0,0.0,0,Average,Average
i would stay someplace else,5,0,0,0.0,0,Average,Average
rooms were okay but the dilapidated place next door was really eye sore with the homeless people hanging out using the restroom in the parking lot and hollering in the middle of the night,36,0,1,0.0,0,Average,Average
the front desk clerk did not acknowledge my membership and i had to ask for my points which still are not reflecting on my account,27,0,0,0.0,0,Average,Average
doors lock at sharp,5,0,0,0.0,0,Average,Average
first ihg in a long time i did not feel safe at,12,0,0,0.0,0,Worst,Worst
this company has always been clean and comfortable with excellent amenities and staff is friendly and helpful would recommend this hotel chain,22,5,0,0.0,0,Good,Good
always friendly and helpful staff clean room and convenient location,11,5,0,0.0,0,Good,Good
front desk staffs were very friendly and helpful,8,1,0,0.0,0,Good,Good
room cleanliness was very good,5,0,0,0.0,0,Good,Good
broken chair was immediately replaced when feedback was given,9,0,0,0.0,1,Worst,Worst
housekeeping was a bit slower and needed reminding several times but quality of it was satisfactory at the end,19,0,1,0.0,0,Average,Average
breakfast service and food quality need improvement,7,0,0,0.0,0,Good,Average
on day the staffs were just chatting with lights still off until am making people wait before having breakfast,20,0,0,0.0,0,Average,Average
food variety and quality specifically omelette wasnt good,11,0,0,0.0,0,Worst,Good
staff was super friendly and the pool was always clean,10,1,0,0.0,0,Good,Good
the juice machine and pancake machine were both broke,9,0,0,0.0,0,Worst,Worst
we were upgraded to a larger room due to our ihg status and the room was massive front desk receptionist was great and helpful everything was clean and breakfast was till,35,3,0,0.0,0,Good,Good
would visit again next time im in the area,11,0,0,0.0,0,Average,Average
everything was perfect i would not change anything,8,1,0,0.0,1,Good,Good
we loved the location the hotel the service the pool everything was great,13,2,0,0.0,0,Good,Good
staff was helpful and friendly,5,1,0,0.0,0,Good,Good
everything was good i really like the location i was happy,11,0,0,0.0,0,Good,Good
we had a great experience at the holiday inn express suites during our night stay,17,1,0,0.0,0,Good,Good
the location was great super close to downtown colorado springs and was close to all of our activities we had planned during our stay,25,1,0,0.0,0,Good,Good
the rooms were very clean and spacious housekeeping also cleaned our room daily,13,2,0,0.0,0,Good,Good
the breakfast pancakes were amazing we had a rough start to our trip with flight delays and getting to the hotel later than anticipated but once we walked in the door natasha from the front desk was so welcoming and made us feel right at home,49,2,0,0.0,0,Good,Good
after a long trip it was so nice to get that warm welcoming smile,15,1,0,0.0,0,Good,Good
we will definitely stay here again in the future,9,0,0,0.0,0,Good,Good
the hotel is good if you are on a budget,10,0,0,0.0,0,Good,Good
the rooms are a bit outdated but still comfortable,9,1,0,0.0,1,Good,Good
our room did not get cleaned until pm every night and only by request,14,0,0,0.0,0,Average,Average
also had a watch and ear buds stolen by cleaning staff,11,0,0,0.0,1,Worst,Worst
no help from management or ihg,6,0,0,0.0,0,Worst,Worst
very disappointed,2,0,0,0.0,2,Worst,Worst
i’ve been waiting a month with multiple calls in and still no response,15,0,0,0.0,0,Worst,Worst
i would not recommend staying at this location,8,1,0,0.0,2,Worst,Worst
the stay here was excellent from beginning to end,9,1,0,0.0,0,Good,Good
i would stay here again great location great staff great breakfast don’t think twice about booking you won’t be disappointed,30,6,0,0.0,1,Good,Good
this hotel sits right on the highway in the middle of colorado springs,13,0,0,0.0,0,Average,Average
i had a room facing the highway and cannot recommend that as it was very noisy but was able to block out with even noises air conditioning,28,1,0,0.0,2,Worst,Worst
i asked for a different room but could not be accommodated,11,0,0,0.0,1,Worst,Worst
the room was large but fairly worn,7,0,0,0.0,1,Worst,Worst
the breakfast was okay,4,0,1,0.0,0,Average,Average
had healthier yogurt options which was appreciated,7,0,0,0.0,0,Good,Good
basic rooms,2,0,1,0.0,0,Average,Average
convenient to downtown,3,1,0,0.0,0,Good,Good
its been several years since ive stayed at this facility in downtown colorado springs,16,0,0,0.0,0,Average,Average
im glad to say conditions and service support has improved significantly from my previous experience,17,0,0,0.0,0,Good,Good
understanding that the location of this facility is just off the interstate in a large city environment some things you pay closer attention to than others,27,0,0,0.0,0,Worst,Worst
with that said i would provide a out of stars for my recent experience,17,0,0,0.0,0,Average,Average
found the hotel rooms to be clean and in good shape,11,1,0,0.0,0,Good,Good
the gentleman at the front desk christian was great,11,1,0,0.0,0,Good,Good
he was friendly and accommodating,5,1,0,0.0,0,Good,Good
the entire staff was friendly but christian still rose above the rest in customer service,16,0,0,0.0,0,Good,Good
the breakfast was the typical holiday inn breakfast but they were out of some items especially yogurt,18,0,0,0.0,0,Good,Good
overall a great hotel to stay at and very centrally located to everything we wanted to see,18,1,0,0.0,0,Good,Good
staff was great it was more expensive than most holiday in expresses,13,1,0,0.0,1,Good,Good
didnt seem very updated and there were some places in the bathroom that could have used some more attention with cleaning,22,1,0,0.0,0,Good,Good
food was better than most,5,0,0,0.0,0,Good,Good
highly enjoyed our stay,4,1,0,0.0,0,Good,Good
very well located with easy access to highway,8,0,0,0.0,0,Good,Good
staff is attentive and friendly and knowledgeable,7,1,0,0.0,0,Good,Good
enjoyed the hr pool greatly will be back,11,1,0,0.0,0,Good,Good
room was clean breakfast was good,7,1,0,0.0,0,Good,Good
coffee was hot,3,0,0,0.0,0,Average,Average
bedding was fresh,3,1,0,0.0,0,Good,Good
great staff always helpful and friendly,6,3,0,0.0,0,Good,Good
room was clean,3,1,0,0.0,0,Good,Good
hotel is centrally located and easy access to the area,10,0,0,0.0,0,Good,Good
couldnt get the room cleaned for days and left still no cleaning,20,0,0,0.0,0,Worst,Worst
the location is excellent,4,1,0,0.0,0,Good,Good
the rooms are spacious and very clean,7,2,0,0.0,0,Good,Good
the staff was very helpful and pleasant,7,2,0,0.0,0,Good,Good
i had a very good nights sleep here which is not always the case for me,17,0,0,0.0,0,Good,Good
i do travel quite a bit and this is one of the better ihg properties i stay at,18,0,0,0.0,0,Good,Good
we were warmly greeted after a long day of traveling,10,0,0,0.0,0,Good,Good
the room was one of the cleanest weve ever stayed in,13,0,0,0.0,0,Average,Average
what you see is what you get,7,0,0,0.0,0,Average,Average
its a truly star hotel close to,0,0,0,0.0,0,Neutral,Neutral
i selected to get the room cleaned and have new towels everyday well one day they didnt do the room and front desk was like oh well maybe they forgot,33,0,0,0.0,0,Good,Good
breakfast is fake and terrible only good thing is they have chobani yoghurts sometimes hust the first day then they run out and the had not refill then when we left,34,0,0,0.0,1,Worst,Worst
rooms are very old,4,0,0,0.0,1,Worst,Worst
staff is fine but nothing going the extra mile,10,0,1,0.0,0,Average,Average
overall a great clean place,6,2,0,0.0,0,Good,Good
knowledgeable friendly staff on all shifts,7,1,0,0.0,0,Good,Good
this is not our first stay here nor will it be our last,13,0,0,0.0,0,Average,Average
i had a great experience at this hotel,8,1,0,0.0,0,Good,Good
the staff was friendly,4,0,0,0.0,0,Good,Good
the hotel and room were clean,6,1,0,0.0,0,Good,Good
the view of pikes peak was amazing,7,1,0,0.0,0,Good,Good
i wish i would have had more time to use the pool and other amenities,15,0,0,0.0,0,Good,Good
this is a renewed hotel and guest room is very clean but it is close to highway so the noise may disturb your sleeping,25,1,0,0.0,1,Good,Good
we stopped overnight in colorado springs on a twoweek road trip through grand tetons and yellowstone,16,0,0,0.0,0,Good,Good
this hotel is very centrally located and even though it is near a freeway it was extremely quiet,20,1,0,0.0,0,Good,Good
the ivywild neighborhood is lovely as was the hotel property,10,0,0,0.0,0,Good,Good
our next stay in colorado springs will absolutely include this hotel,12,0,0,0.0,0,Average,Average
this was a very nice hotel,6,0,0,0.0,0,Good,Good
great location in central colorado springs,6,2,0,0.0,0,Good,Good
beautiful facility and well maintained,5,1,0,0.0,0,Good,Good
staff very accommodating,3,1,0,0.0,0,Good,Good
desk clerks were welcoming and even baked cookies especially for us we left behind an electric toothbrush,18,1,0,0.0,0,Good,Good
went back the next day and the clerk cheerfully gave it back,12,0,0,0.0,0,Good,Average
management and staff were absolutely amazing while you were going up to colorado springs from grand junction to pick up a couple of puppies they upgraded us to a,29,1,0,0.0,0,Good,Good
king suite for more to allow us to check in at oclock,0,0,0,0.0,0,Neutral,Neutral
will definitely be staying again,5,0,0,0.0,0,Good,Good
christian the manager absolutely amazing along with lori who did everything she possibly could but i definitely especially want to thank the manager and natasha for doing what,28,1,0,0.0,0,Good,Good
they did and allowing us to check in at and her taking the time to explain the situation which is not my intention i was just telling the story but she,32,0,0,0.0,0,Average,Average
took the initiative ro talk to christian and we were able to check in,14,0,0,0.0,0,Average,Average
get in there so definitely if i could give more than a i would,15,0,0,0.0,0,Good,Good
the staff here are very friendly and helpful my room and the main areas were clean and the breakfast was a nice way to start my day,29,2,0,0.0,0,Good,Good
stayed here after an avs game and wanted a to get as far west as possible before heading to the mountains to ski the next morning,26,0,0,0.0,0,Average,Average
drove hours to stay at this hotel while attending a concert there and housekeeping stole from me,20,0,0,0.0,0,Average,Average
i left my smart watch sitting on the desk,9,0,0,0.0,0,Good,Average
confirmed by others that stayed with me,8,0,0,0.0,0,Average,Average
i checked out of hotel and realized i forgot it,11,0,0,0.0,0,Average,Average
called to see if it was turned in shortly after i left they tried to brush me off and say nobody found it they refused to check with the housekeeper that cleaned the room,36,0,0,0.0,0,Worst,Worst
refused to look into it,5,0,0,0.0,0,Worst,Worst
called the next day and some really rude guy hung up on me when i asked if it was found,20,0,0,0.0,1,Worst,Worst
that is clear evidence they stole it,7,0,0,0.0,0,Good,Average
so my lovely trip ended up losing,8,0,0,0.0,0,Good,Good
that was stolen by some staff at the hotel,10,0,0,0.0,1,Worst,Worst
didnt even act like they cared or would check on it,12,0,0,0.0,0,Good,Good
